category,subcategory,question,answer
PENERIMA UPAH,PENDAFTARAN,Berapa lama jangka waktu badan usaha/pemberi kerja untuk melakukan pendaftaran setelah mendapatkan formulir pendaftaran dari pihak BPJS Ketenagakerjaan?,Pemberi kerja wajib menyampaikan formulir pendaftarannya paling lama 30 (tiga puluh) hari kerja sejak diserahkannya formulir pendaftaran oleh BPJS Ketenagakerjaan yang dibuktikan dengan tanda terima penyerahan formulir pendaftaran.
PENERIMA UPAH,PENDAFTARAN,Apa syarat pendaftaran tenaga kerja susulan untuk badan usaha/pemberi kerja yang sudah menjadi kepesertaan BPJS Ketenagakerjaan?,"Badan usaha/pemberi kerja harus melampirkan:, Fotokopi KTP Fotokopi KK Mengisi formulir pendaftaran pemberi kerja F1a"
PENERIMA UPAH,PENDAFTARAN,Bagaimana mekanisme pendaftaran JKP?,"Peserta Eksisting (terdaftar sebagai peserta BPJamsostek s.d Februari 2021) tidak perlu mendaftarkan kepesertaan Program JKP karena akan terdaftar secara otomatis atau serta merta apabila memenuhi persayaratan sebagai peserta program JKP Peserta mendaftar baru. Mengisi formulir pendaftaran ke BPJamsostek sesuai prosedur pendaftaran peserta baru. Cek Eligible Pemberi Kerja/Badan Usaha Usaha Besar dan Menengah (JKN, JKK, JHT, JP & JKM) Usaha Kecil dan Mikro, sekurang-kurangnya pada program (JKN, JKK, JHT, & JKM). Cek Eligibilitas Individu Peserta NIK (WNI) Usia belum 54 tahun Mempunyai hubungan kerja dengan pengusaha Cek kepesertaan program. Untuk kepesertaan JKNnya adalah pekerja atau buruh yang terdaftar sebagai peserta Program JKN, baik sebagai pekerja penerima upah (PU) maupun sebagai peserta mandiri. ."
PENERIMA UPAH,PENDAFTARAN,Bagaimana proses pendaftaran program JKP?,"Untuk peserta existing serta eligible serta merta akan menjadi peserta JKP. Sedangkan untuk peserta baru, prosedurnya sama dengan pendaftaran kepesertaan program lainnya dimana perusahaan mengisi formulir F1 dan F1a, dan melakukan pembayaran iuran. Peserta akan otomatis terdaftar sebagai peserta JKP jika program yang didaftarkan perusahaan bagi TK tersebut sesuai dengan skala usaha perusahaan sebagaimana ketentuan di atas."
PENERIMA UPAH,PENDAFTARAN,Apakah syarat yang harus disiapkan perusahaan baik baru maupun yang telah terdaftar untuk mengikuti program JKP?,"PK/BU baru dan yang telah terdaftar wajib melengkapi:, Data aset dan omset Data tenaga kerja (NIK, nomor handphone dan email) Nomor dan/atau tanggal mulai dan berakhirnya perjanjian kerja bagi Pekerja/Buruh dengan hubungan kerja berdasarkan Perjanjian Kerja Waktu Tertentu (PKWT) Nomor dan/atau tanggal mulai perjanjian kerja atau surat pengangkatan bagi Pekerja/Buruh dengan hubungan kerja berdasarkan Perjanjian Kerja Waktu Tidak Tertentu (PKWTT)."
PENERIMA UPAH,PENDAFTARAN,Mengapa PK/BU harus melengkapi data aset omset pada pendaftaran program JKP?,"Untuk memenuhi ketentuan Permenaker Nomor 05 Tahun 2021 Pasal 4 Ayat 3 yang menyatakan Pemberi Kerja wajib menyampaikan perubahan data dirinya yaitu: nama dan alamat perusahaan jenis kelompok usaha jumlah aset dan omset dan data lainnya yang terkait dengan penyelenggaraan jaminan sosial. Data Aset Omset diperlukan sebagai dasar penetapan skala usaha yang akan menentukan eligibilitas kepesertaan JKP yakni bagi PK/BU Skala Usaha Besar dan Menengah wajib mengikuti 5 Program (JKK, JKM, JHT, JP dan JKN) dan PK/BU Skala Kecil Mikro sekurang-kurangnya mengikuti 4 program (JKK, JKM, JHT, JKN) Nilai aset dan omset perusahaan yang memiliki banyak NPP atau unit kerja tetap mengikuti perhitungan aset omset kantor pusat perusahaan yang bersangkutan."
PENERIMA UPAH,PENDAFTARAN,Apakah ada syarat minimal upah peserta saat diikutkan program JKP?,"Upah minimal untuk mengikuti program JKP tetap mengikuti peraturan upah sebagaimana program Jamsostek lainnya, sedang untuk upah maksimal (ceiling wages) adalah sebesar Rp. 5.000.000,-(lima juta rupiah)."
PENERIMA UPAH,PENDAFTARAN,Apakah ada solusi lain untuk mengatasi tenaga kerja yang belum terdaftar di adminduk?,"Bagi tenaga kerja yang belum memiliki e-KTP tetap dapat didaftarkan dan kartu dapat dicetak tanpa memunculkan nomor KTP. Tenaga kerja tetap wajib melakukan penyesuaian NIK yang valid agar dapat memperoleh layanan kepesertaan yang optimal seperti:, Mengakses aplikasi JMO (cek saldo, cek status kepesertaan, klaim digital) Memudahkan proses pengecekan di Pusat Layanan Kecelakaan Kerja (PLKK) dan mempercepat proses klaim Mendapatkan manfaat layanan tambahan BPJS Ketenagakerjaan."
PENERIMA UPAH,PENDAFTARAN,Apakah yang dimaksud dengan aplikasi Pendaftaran Online Mandiri (POM)?,"Aplikasi yang digunakan sebagai kanal pendaftaran kepesertaan baru peserta BPJS Ketenagakerjaan, meliputi segmen: PU, BPU dan PMI."
PENERIMA UPAH,PENDAFTARAN,Bagaimana cara mengakses layanan Pendaftaran Online Mandiri (POM)?,"Akses dari website BPJS Ketenagakerjaan kemudian pada menu Home pilih """"Pendaftaran Peserta"""", kemudian pilih segmen kepesertaan yang akan didaftarkan dan akan menDirect ke aplikasi POM, atau dapat langsung akses ke:, https://pom.bpjsketenagakerjaan.go.id/pu https://www.bpjsketenagakerjaan.go.id/bpu https://pmi.bpjsketenagakerjaan.go.id"
PENERIMA UPAH,PENDAFTARAN,Bagaimana cara mengakses layanan Pendaftaran pada Aplikasi i.saku milik Indomaret?,"Akses Aplikasi i.saku milik Indomaret kemudian pada menu Home pilih BPJS Ketenagakerjaan, pilih jumlah tenaga kerja dan bulan iuran yang akan didaftarkan, lalu klik mendaftar, lanjutkan proses sampai muncul kode iuran yang harus dibayarkan."
PENERIMA UPAH,PENDAFTARAN,Bagaimana cara mengakses layanan Pendaftaran pada Aplikasi Shopee?,"Akses Aplikasi Shopee kemudian pada menu “Pulsa, Tagihan & Tiket” pilih BPJS. Klik Banner BPJS Ketenagakerjaan, kemudian pilih jumlah tenaga kerja dan bulan iuran yang akan didaftarkan, lalu klik mendaftar, lanjutkan proses sampai muncul kode iuran yang harus dibayarkan."
PENERIMA UPAH,PENDAFTARAN,Bagaimana cara mengakses layanan Pendaftaran pada Aplikasi Bukalapak?,"Akses Aplikasi Bukalapak kemudian pada menu “Pulsa, Tagihan & Tiket” pilih BPJS. Klik Banner BPJS Ketenagakerjaan, kemudian pilih menu Register BPJSTK kemudian pilih jumlah tenaga kerja dan bulan iuran yang akan didaftarkan, lalu klik mendaftar, lanjutkan proses sampai muncul kode iuran yang harus dibayarkan."
PENERIMA UPAH,PENDAFTARAN,Bagaimana cara mengakses layanan Pendaftaran pada Aplikasi Bukamitra?,"Akses Aplikasi Bukamitra kemudian pada menu Home pilih BPJS Ketenagakerjaan, pilih jumlah tenaga kerja dan bulan iuran yang akan didaftarkan, lalu klik mendaftar, lanjutkan proses sampai muncul kode iuran yang harus dibayarkan."
PENERIMA UPAH,PENDAFTARAN,Bagaimana cara mengakses layanan Pendaftaran pada Aplikasi AYO SRC milik Toko Kelontong Sampoerna Retail Community?,"Akses Aplikasi AYO SRC milik Toko Kelontong Sampoerna Retail Community, kemudian pada menu Pojok Untung pilih Asuransi, kemudian pilih menu Daftar BPJSTK lalu pilih jumlah tenaga kerja dan bulan iuran yang akan didaftarkan, lalu klik mendaftar, lanjutkan proses sampai muncul kode iuran yang harus dibayarkan."
PENERIMA UPAH,PENDAFTARAN,Apakah Perusahaan/ Peserta PU (skala mikro) dapat membayar iuran secara sekaligus dimuka?,"Perusahaan/ Peserta PU skala mikro pada saat melakukan pendaftaran melalui aplikasi POM, dapat memilih periode pembayaran iuran sekaligus dimuka dengan periode pembayaran sebagai berikut:, a. 2 bulan, b. 3 bulan, c. 6 bulan atau, d. 12 bulan /1 tahun."
PENERIMA UPAH,PENDAFTARAN,Mengapa pendaftaran kepesertaan BPJS Ketenagakerjaan menjadi wajib pada saat pendaftaran di Online Single Submission (OSS)?,"Setiap pelaku usaha di Indonesia wajib patuh terhadap aturan Sistem Jaminan Sosial Nasional, dimana kepatuhan terhadap program Jaminan Sosial Ketenagakerjaan yang diselenggarakan oleh BPJS Ketenagakerjaan menjadi salah satu tolak ukur komitmen pelaku usaha pada saat melakukan pengurusan maupun pengajuan perizinan di OSS."
PENERIMA UPAH,PENDAFTARAN,Apakah komitmen yang dimaksud pada OSS?,Komitmen adalah pernyataan pelaku usaha untuk memenuhi persyaratan izin usaha dan/atau izin komersial atau operasional.
PENERIMA UPAH,PENDAFTARAN,Bagaimana jika tidak memenuhi komitmen terdaftar sebagai peserta BPJS Ketenagakerjaan melalui perizinan OSS?,Berdasarkan Peraturan Kepala BKPM/Kementrian Investasi Nomor 4 dan 5 Tahun 2021 Nomor Induk Bersama (NIB) juga berlaku sebagai pendaftaran kepesertaan pelaku usaha untuk Jaminan Sosial Ketenagakerjaan sehingga jika tidak memenuhi komitmen BPJS Ketenagakerjaan akan melaporkan kepatuhan pelaku usaha sesuai dengan Peraturan BPJS Ketenagakerjaan nomor 4 tahun 2018 tentang Pendaftaran Kepesertaan Program Jaminan Sosial Ketenagakerjaan melalui Perizinan Berusaha Terintegrasi Secara Elektronik.
PENERIMA UPAH,PENDAFTARAN,Bagaimana cara pemberi kerja/badan usaha melakukan konfirmasi kepesertaan BPJS Ketenagakerjaannya pada OSS?,Pemberi Kerja/Badan Usaha cukup melakukan konfirmasi kepesertaan melalui tautan yang dikirimkan secara realtime kepada Email terdaftar pertama kali di sistem OSS.
PENERIMA UPAH,PENDAFTARAN,Berapa lama waktu yang diberikan bagi pemberi kerja untuk melakukan konfirmasi terhadap tautan tersebut?,Paling lama 3 (tiga) hari kerja sejak tautan aktivasi diterima pemberi kerja/badan usaha melakukan aktivasi sudah terdaftar atau belum sebagai peserta BPJS Ketenagakerjaan; Paling lama 3 (tiga) hari kerja sejak tautan pendaftaran diterima bagi pemberi kerja/badan usaha yang belum terdaftar untuk melengkapi data pendaftaran; Paling lama 3 (tiga) hari kerja sejak kode iuran diterima bagi pemberi kerja/badan usaha yang mendaftar untuk membayar iuran.
PENERIMA UPAH,PENDAFTARAN,"Bagaimana cara mengganti alamat email karena alamat email pemberi kerja/badan usaha sudah berganti, sehingga tidak mendapatkan tautan konfirmasi kepesertaan BPJS Ketenagakerjaan?","BPJS Ketenagakerjaan mengirimkan tautan aktivasi tersebut ke alamat Email terdaftar pertama kali di sistem OSS. Untuk melakukan konfirmasi kepesertaan BPJS Ketenagakerjaan, perusahaan dapat berkoordinasi atau menghubungi Kantor Cabang terdekat."
PENERIMA UPAH,PENDAFTARAN,Bagaimana jika Pemberi Kerja/Badan Usaha salah memilih status kepesertaan BPJS Ketenagakerjaan?,"Pemberi Kerja dapat memberikan informasi NIB, NPP, dan e-mail Pemberi Kerja kepada Kantor Cabang terdekat untuk dilakukan pemulihan/reset sehingga konfirmasi status BPJS Ketenagakerjaan dapat dilakukan oleh pemberi kerja."
PENERIMA UPAH,PENDAFTARAN,"Apa yang harus dilakukan jika Pemberi Kerja/Badan Usaha telah terdaftar dan telah memasukkan NPP pada saat konfirmasi tautan aktivasi, namun informasi yang diterima Pemberi Kerja/Badan Usaha belum terdaftar?","Pemberi kerja dapat memberikan informasi NIB, NPP, dan Email pemberi kerja kepada Kantor Cabang terdekat untuk dilakukan penyesuaian agar pemberi kerja dapat melakukan konfirmasi status kepesertaan."
PENERIMA UPAH,PENDAFTARAN,"Bagaimana jika pada saat pendaftaran melalui link aktivasi tersebut, Pemberi Kerja/Badan Usaha gagal melakukan generate kode iuran?","PK/BU melakukan refresh halaman setelah melakukan clear cache pada mesin pencarian. Jika hal tersebut tidak berhasil, Pemberi Kerja dapat memberikan informasi NIB, NPP, dan e-mail Pemberi Kerja kepada Kantor Cabang terdekat untuk dilakukan generate kode iuran."
PENERIMA UPAH,PENDAFTARAN,Bagaimana jika pemberi kerja/badan usaha tidak melakukan konfirmasi terhadap tautan yang dikirimkan BPJS Ketenagakerjaan?,"BPJS Ketenagakerjaan menyampaikan laporan kepada OSS dalam jangka waktu:, 3 (tiga) hari kerja sejak surat elektronik aktivasi diterima pemberi kerja dalam hal: Pemberi kerja melakukan aktivasi; Pemberi kerja tidak melakukan aktivasi; 10 (sepuluh) hari kerja sejak surat elektronik aktivasi diterima pemberi kerja dalam hal: Pemberi kerja melakukan pendaftaran dan pembayaran iuran pertama atau; Pemberi kerja tidak melakukan pendaftaran dan pembayaran iuran pertama."
PENERIMA UPAH,PENDAFTARAN,Data apakah yang harus diisi untuk mengikuti program JKP bagi tenaga kerja kontrak (PKWT/PKWTT)?,Data sesuai dengan persyaratan pendaftaran; Data tanggal awal dan akhir perjanjian kerja bagi PKWT dan data tanggal mulai bekerja bagi PKWTT. Untuk PK/BU yang belum mengisi data tanggal awal dan akhir perjanjian kerja dapat melakukan koreksi data.
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Apa yang dimaksud dengan gaji/upah?,"Gaji/upah adalah hak pekerja yang diterima dan dinyatakan dalam bentuk uang sebagai imbalan dari pemberi kerja kepada pekerja, ditetapkan dan dibayar menurut suatu perjanjian kerja, kesepakatan, atau peraturan perundang-undangan, termasuk tunjangan yang bersifat tetap bagi pekerja dan keluarganya atas suatu pekerjaan dan/atau jasa yang telah atau akan dilakukan."
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Bagaimana penghitungan upah yang dilaporkan ke BPJS Ketenagakerjaan bagi pekerja harian?,Apabila upah dibayarkan secara harian maka upah sebulan sebagai dasar pembayaran Iuran dihitung dari upah sehari dikalikan 25 (dua puluh lima).
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Bagaimana penghitungan upah yang dilaporkan ke BPJS Ketenagakerjaan bagi pekerja borongan?,"Apabila upah dibayarkan secara borongan atau satuan hasil, maka upah sebulan sebagai dasar pembayaran Iuran dihitung dari upah rata-rata 3 (tiga) bulan terakhir."
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Berapakah batas upah maksimal (ceiling wages) yang digunakan sebagai dasar perhitungan iuran Jaminan Pensiun untuk tahun 2023?,"Batas upah maksimal (ceiling wages) yang digunakan sebagai dasar perhitungan iuran Jaminan Pensiun untuk tahun 2023 terhitung sejak bulan Maret 2023 ditetapkan sebesar Rp. 9.559.600,- (sembilan juta lima ratus lima puluh sembilan ribu enam ratus rupiah) tiap bulan, untuk selanjutnya batas upah maksimal (ceiling wages) dilakukan penyesuaian setiap tahun oleh BPJS Ketenagakerjaan paling lambat 1 (satu) bulan setelah Badan Pusat Statistik (BPS) mengumumkan data Produk Domestik Bruto (PDB) tahun sebelumnya."
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Berdasarkan apakah penetapan batasan upah maksimal yang digunakan sebagai dasar perhitungan Jaminan Pensiun?,Batasan upah ini akan ditinjau setiap tahun sesuai dengan pertumbuhan Produk Domestik Bruto (PDB) tahun sebelumnya yang diumumkan oleh Badan Pusat Statistik.
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Apa yang dimaksud dengan iuran?,Sejumlah uang yang dibayar secara teratur oleh peserta dan/atau pemberi kerja/badan usaha termasuk penyedia proyek jasa konstruksi.
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Apa yang dimaksud dengan informasi tagihan iuran?,Informasi yang disampaikan oleh BPJS Ketenagakerjaan kepada pemberi kerja/badan usaha/peserta yang dilakukan secara manual dan atau elektronik baik sebagai pengingat iuran maupun penagihan piutang.
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Ada berapa jenis informasi tagihan Iuran yang diberikan kepada badan usaha/pemberi kerja?,"Terdapat 2 (dua) bentuk tagihan informasi iuran yang diberikan kepada badan usaha/pemberi kerja, yaitu:, Informasi tagihan iuran secara manual adalah surat tertulis berupa Surat Penagihan Iuran (SPI) yang berisikan informasi pengingat iuran maupun penagihan piutang yang disampaikan kepada pemberi kerja/badan usaha. Informasi tagihan iuran secara elektronik adalah informasi pengingat iuran maupun penagihan piutang yang disampaikan kepada kepada badan usaha/proyek/pemberi kerja melalui media Email, Payment Reminder System (PRS) dan kanal lain yang ditetapkan oleh BPJS Ketenagakerjaan."
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Badan usaha/pemberi kerja selama ini menggunakan pihak ketiga (konsultan) untuk pengurusan gaji serta iuran yg dilaporkan ke BPJS Ketenagakerjaan. Badan usaha/pemberi kerja kini ingin mengetahui data tenaga kerja apakah sudah benar atau masih perlu koreksi data. Bagaimana mengetahui hal itu?,Pemberi kerja/badan usaha dapat berkoordinasi dengan Kantor Cabang tempat terdaftar sebagai peserta untuk melakukan konfirmasi data tenaga kerja dengan petugas pembina atau petugas berwenang lainnya.
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Bagaimana cara perhitungan iuran BPJS Ketenagakerjaan?,Perhitungan dilakukan berdasarkan upah tenaga kerja yang dilaporkan dikali dengan rate yang berlaku sesuai dengan ketentuan peraturan perundang-undangan.
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Apa itu kode iuran?,Kode iuran berupa 11 (sebelas) digit angka random yang digunakan untuk membayar iuran BPJS Ketenagakerjaan.
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Bagaimana mendapatkan kode iuran setiap bulannya?,"Pembuatan kode iuran dapat dilakukan menggunakan Electronic Virtual Account System (EPS) yang dapat diakses di http://eps.bpjsketenagakerjaan.go.id atau jika menggunakan aplikasi SIPP Online kode iuran otomatis terbentuk setelah menyelesaikan proses mutasi data tenaga kerja. Jika terdaftar sebagai pengguna Payment Reminder System (PRS), antara tanggal 5 s.d 7 setiap bulannya BPJS Ketenagakerjaan akan mengirimkan kode iuran melalui media Short Message Service (SMS)."
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Apakah badan usaha/pemberi kerja dapat menggunakan kode iuran yang tetap setiap bulannya?,"Kode iuran tetap setiap bulannya dapat dilakukan melalui EPS pada menu kode iuran tetap. Kode Iuran tetap dan tidak berubah dari sejak pendaftaran hingga pembayaran setiap bulannya, dengan ketentuan sebagai berikut:, , Tabel 5.Kode Iuran"
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Apakah dapat membayar iuran badan usaha/pemberi kerja menggunakan cek/giro?,Badan usaha/pemberi kerja dapat melakukan pembayaran pada Bank dengan menggunakan giro/cek dengan melampirkan nomor Virtual Account atau kode iuran EPS. Pembayaran dapat dilakukan oleh Bank yang sudah bekerja sama.
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,"Bagi badan usaha/pemberi kerja yang ingin melakukan transaksi iuran ke Bank, apakah diwajibkan menuliskan nama peserta di dalam transaksi?","Untuk melakukan transaksi pembayaran iuran melalui Bank, badan usaha/pemberi kerja tidak perlu melampirkan daftar nama tenaga kerjanya, cukup melampirkan nomor Virtual Account atau kode iuran EPS."
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Melalui Bank apa sajakah pembayaran iuran BPJS Ketenagakerjaan dapat dibayarkan?,"Pembayaran iuran BPJS ketenagakerjaan melalui perbankan saat ini dapat dilakukan melalui:, Bank Mandiri Bank BCA Bank BNI Bank BRI Bank BTN Bank BJB Bank CIMB NIAGA Bank DKI Bank BSI Bank Muamalat Bank Jatim Bank BPD Bali Bank Jateng Bank Nagari Bank Sulselbar Bank Kaltimtara Bank Jambi Bank Sulutgo Bank Lampung Bank NTB Syariah"
PENERIMA UPAH,UPAH IURAN DAN TATA CARA PEMBAYARAN,Bagaimana cara pembayaran melalui ATM Mandiri?,"Tahap-tahap pembayaran melalui ATM Mandiri:, Masukkan kartu ATM Pilih Bahasa “Indonesia” Masukkan PIN ATM, kemudian ENTER Pilih menu “Bayar/Beli” Pilih menu “Lainnya” Pilih menu “BPJS” Pilih menu “BPJS Ketenagakerjaan” Pilih menu “E-VIRTUAL ACCOUNT BPJSTK” Masukkan Kode Iuran sesuai dengan Kode yang ditampilkan pada E-Virtual Account System BPJS Ketenagakerjaan lalu pilih “Benar” Muncul layar konfirmasi, pastikan data yang telah dimasukkan sesuai dengan data Pemberi Kerja/Badan Usaha dan tekan tombol angka “1 (satu)” lalu pilih “YA” untuk melanjutkan proses pembayaran Pilih “YA” untuk melakukan konfirmasi pembayaran ATM akan mengeluarkan struk pembayaran yang sah, simpan struk pembayaran."
